,0,1,2
"[7, 2, 6]",-0.3190498878792355,-0.3261051567002574,-0.4363233753630702
"[15, 11, 17]",-0.8103589960584284,-0.7826488313704535,-0.19193079951973185
"[12, 11, 15]",-0.2529879841929794,-1.0797153136341588,-0.20466541349542142
"[11, 8, 14]",-0.34258811009253914,-0.22406539773667478,-1.0888362691516122
"[9, 4, 12]",-0.4220283254072829,-0.49405046184970847,-0.30896849367259754
"[5, 3, 8]",-0.4933166735109614,-0.20735370974377737,-0.37997501921181903
"[2, 3, 7]",-0.3274785585014117,-0.46803458464724634,-0.44626706814079214
"[17, 12, 17]",-0.45864579798442695,-0.219192561975405,-0.4428075355336074
"[17, 12, 13]",-0.16957408831973392,-0.5514453745681336,-0.24508803857690256
"[15, 12, 11]",-0.06594300951922344,-0.03611992677606562,0.0
"[14, 10, 9]",-0.20651172234638118,-0.18583187207522528,-0.20807121169102272
"[11, 8, 8]",-0.3430727757743943,-0.3591243111528811,-1.1646827275199052
"[11, 7, 5]",-0.2199021983534307,-0.17389191198762588,-0.10141022947129465
"[7, 6, 4]",-0.39204360640664293,-0.4075565757337215,-0.4954499159273845
"[4, 4, 3]",-0.4686163527287073,-1.0982349789029346,-0.4747946978077285
"[16, 8, 17]",-0.5421917858896895,-0.21870403894302448,-0.28769496258362437
"[15, 5, 16]",-0.17762711277094012,-0.26103213948972404,-0.29405154069356887
"[14, 4, 12]",-0.267473278690076,-0.23193544064766375,-0.21855460764899312
"[14, 2, 10]",-0.08411359121696287,-0.0233431032229819,0.0
"[13, 1, 7]",0.0,0.0,-0.007800081608920846
"[8, 1, 5]",-0.2733955136288428,-0.4976890268906985,0.2907549074482535
"[15, 7, 16]",-0.24621598728827257,-0.2178840562298041,-0.24369188703258113
"[10, 7, 14]",-0.2809327367825504,-0.16118446559986932,-0.27946839483266445
"[8, 5, 9]",-0.35600923311648863,-0.7453517142026875,-0.24245382377922203
"[16, 11, 19]",-0.525201776667807,-1.0683698872323442,-0.15769435380669847
"[12, 9, 13]",-0.39190530718470135,-0.34804318285910185,-0.27298304871284457
"[10, 9, 9]",-0.28983951605465086,-0.3016970419303402,-0.30685004400078864
"[8, 8, 8]",-0.27821818299153267,-0.32022247905488566,-0.20802722899009035
"[7, 6, 6]",-0.35994601236987733,-0.19786034647346518,-0.3596034748413107
"[15, 8, 17]",-0.26095397971217515,-0.22462683640735617,-0.2542817325870539
"[11, 8, 15]",-0.27617460417029915,-0.22547884912604615,-0.2699335842147266
"[11, 8, 11]",-0.25313208618819893,-0.3496596527077964,-0.280826857065281
"[11, 8, 7]",-0.3399801288841663,-0.23810246370333005,-0.24375536301106737
"[10, 8, 3]",-0.023436233713503608,0.0,0.0
"[3, 7, 2]",-0.02819161910565266,-0.0019671448320150377,-0.19120512104973916
"[17, 7, 18]",0.04903852236063597,-0.32990459251226206,-0.22726801283313713
"[16, 7, 15]",-0.26891232746363375,-0.31579704819047233,-0.6353212252549517
"[11, 6, 13]",-0.6354865918473864,-0.36572898859565683,-0.44157656843010124
"[6, 6, 12]",-0.21026286920632647,-0.28043849395863885,-0.2820099285495359
"[1, 4, 8]",-0.22062080173436532,-0.11710360512569891,-0.11836970048659935
"[17, 8, 14]",-0.28593338624944903,-0.26025930037496714,-0.7031458824363848
"[12, 7, 12]",-0.2742448159486547,-0.31365306778797986,-0.4838804906408741
"[11, 5, 11]",-0.727339173176548,-0.3455914957235644,-0.28007580542491584
"[10, 4, 9]",-0.31479894151086457,-0.786536504867832,-1.1511032582330478
"[7, 2, 3]",-0.597048270507188,-0.6292314366580684,-0.3172186874357061
"[19, 10, 19]",-0.5788939621847162,-0.45484980566850086,-0.1159065250330886
"[17, 8, 17]",-0.22776506217383355,-0.29300117500905165,-0.29478086056049146
"[11, 5, 14]",-0.244247164153552,-0.29901063708114295,-0.3017499821486578
"[7, 3, 13]",-0.19430098042844757,-0.4483078479129993,-0.688627735634614
"[6, 2, 11]",-0.2219953796318068,-0.3411168878685417,-0.18038503318981658
"[5, 1, 9]",-0.29708119270886524,-0.22960845732992236,-0.40795600832559564
"[5, 0, 6]",-0.24166271491773797,-0.6721245102250619,-0.5914751348192535
"[18, 9, 15]",-0.42319124056714463,-0.1668281102309519,-0.19368251559592178
"[18, 4, 15]",0.0,0.0,0.0
"[16, 4, 11]",-0.17664618532215665,-0.10321955217397484,-0.08873644451765866
"[15, 3, 9]",-0.11239443406913505,-0.060849382718490407,-0.04527172896361785
"[11, 3, 8]",-0.3248591799334098,-0.3370537447388813,-0.2319034838682375
"[8, 2, 6]",-0.48758708914869436,-0.40503725689274406,-0.12562053139979595
"[6, 1, 5]",-0.5321191101117195,-0.5886194464000685,-0.29087321394055043
"[16, 9, 13]",-0.2679061985265528,-0.23338737538955684,-0.2673336001222454
"[10, 7, 12]",-0.305913075191285,-0.5243366543534237,-0.367060368627652
"[9, 5, 10]",-0.48718408472913255,-0.29698995964890484,-0.8285787429399322
"[18, 9, 20]",-0.8065178907150634,-0.19502584939041157,-1.0814599662277682
"[17, 11, 14]",-0.5598487115302462,-0.21087466887711157,-0.3906861494172462
"[9, 7, 9]",-0.22614101391673097,-0.343145307356814,-0.3394005775705196
"[7, 6, 8]",-0.3598209258742785,-0.3754011259299004,-0.27738435810370904
"[5, 6, 5]",-0.35266434268194174,-0.34716580737695235,-0.24391081703851397
"[19, 10, 14]",-0.18317476137570782,-0.12173238204078835,-0.3862103523419098
"[18, 8, 17]",-0.3799901328561135,-0.8327731126327534,-0.18943115174859185
"[16, 7, 14]",-0.2747121427258492,-0.2891416900656505,-0.26956442220362054
"[16, 7, 10]",-0.14522838314431807,-0.2234709020681708,-0.16317420983497985
"[13, 6, 7]",-0.2738560832212956,-0.33375233788375724,-0.329517966116947
"[11, 5, 6]",-0.30453476364494275,-0.17402733415496816,-0.8285725211578632
"[9, 4, 4]",-0.47426630476275367,-0.2807902951380862,-0.31172602775899005
"[7, 3, 3]",-0.3039672143532246,-0.32788022649954324,-0.3269672187221608
"[15, 11, 15]",-0.23382878790145345,-0.39518443533948966,-0.4691413306140613
"[13, 11, 12]",-0.2473641024543773,-0.15821653698405708,-0.2278752285102198
"[11, 10, 8]",-0.1621128415287347,-0.16196314505537382,-0.15476871398231168
"[7, 7, 6]",-0.3021598083564123,-1.101055006208502,-0.32703294236133973
"[17, 9, 19]",-0.25397106791526936,-0.253515375790456,-0.269895255164868
"[13, 9, 17]",-0.24695279345611373,-0.3247552726424931,-0.4254499011187912
"[9, 7, 17]",-0.05639840733705642,-0.010344974091953717,-0.021368345529152556
"[8, 5, 16]",-0.019838804945139954,-0.005993202745206685,-0.0322420759771498
"[6, 4, 13]",-0.09813690271617372,-0.16767330438146752,0.9525713618041319
"[5, 3, 10]",-0.2076242675641758,-0.46218002582220175,-0.4730306507924548
"[2, 2, 8]",-0.37276618752373103,-0.22894883233809651,-0.5
"[15, 12, 18]",-0.17082933679073287,-0.1863862458646744,-0.4175724581561607
"[11, 10, 15]",-0.2591288483921699,-0.23768977235151567,-0.1723423394823424
"[10, 10, 10]",-0.1814300856185142,-0.1464714537827007,-0.18188501026134785
"[8, 8, 9]",-0.28950140332074603,-0.31062104302540955,-0.3110636948174247
"[7, 5, 8]",-0.10749472482859553,-0.5148950387255096,-0.36386589767688005
"[5, 4, 7]",-0.5698007781177553,-0.16438622589739377,-0.5477364273536219
"[18, 8, 20]",-0.7733188134728401,-0.24846444018202304,-0.8903834578028331
"[12, 7, 15]",-0.651189182357027,-0.3092904927282481,-0.2513535738334151
"[6, 4, 8]",-0.3619405318466108,-0.25692127304370643,-0.3929387437802092
"[16, 6, 11]",-0.09272757068816918,-0.20575641877281897,-0.998388811190576
"[14, 5, 8]",-0.22200512965472374,-0.24835440307142245,-0.23161320972315727
"[11, 4, 7]",-0.38302487776941685,-0.20803768940944473,-0.3216374285682496
"[6, 3, 5]",-0.526777999808804,-0.3402927646087912,-0.6697698775349943
"[15, 12, 15]",-0.27020960452395837,-0.2069930225702869,-1.0425864207206639
"[12, 7, 11]",-0.44935959886553917,-0.3639012241222395,-0.29563051481232155
"[11, 6, 9]",-0.23688149868405092,-0.32390998874204435,-0.39690592516759216
"[16, 9, 12]",-0.2804766734866888,-0.34839005115508537,-0.18334564559418726
"[12, 9, 10]",-0.3040940277420958,-0.4186589219770309,-0.23633630887974497
"[7, 8, 6]",-0.28981435807015743,-0.31334797942004233,-0.27953405353501365
"[4, 6, 5]",-0.7284734030301032,-0.41174406698846167,-0.21874985550401665
"[14, 8, 16]",-0.44744699003146426,-0.4331758097291742,-0.23590219829909492
"[12, 7, 14]",-0.31523325281059156,-0.7042117554265873,-0.2684743034176997
"[16, 9, 18]",-0.6125339727297915,-0.2637094093553558,-0.4045978403430696
"[15, 8, 16]",-0.25077662675162765,-0.29023014921551027,-0.26794184403685045
"[12, 8, 9]",-0.30743974074742003,-0.2904512236680926,-0.24237001417599946
"[9, 6, 5]",-0.486178431808135,-0.5220285966288674,-0.16570265313144444
"[7, 3, 4]",-0.559169523329335,-0.6984247349235253,-0.6590185250165745
"[12, 10, 16]",-0.3804812262332164,-0.2546215712977,-0.6154835146645927
"[8, 6, 10]",-0.4327506637996841,-0.32756923344248984,-0.31308497011521796
"[4, 4, 6]",-0.5017950731168109,-0.2784131826922901,-0.38373141414416373
"[12, 10, 17]",-0.15656512693686753,-0.19802179080885507,-0.4587957414854865
"[9, 8, 14]",-0.3028374054677553,-0.22547692866133828,-0.20572376588128882
"[7, 7, 12]",-0.17521099552332636,-0.2992805694532228,-0.21566060011212673
"[4, 4, 10]",-0.26174681697490704,-0.31422288243249763,-0.16526714445574897
"[3, 1, 9]",-0.35866556348052947,-0.13439842410250546,-0.43745868985949166
"[10, 7, 9]",-0.3486871155130479,-0.207910989684503,-0.3055057975134423
"[9, 5, 7]",-0.3129234741040242,-0.47212433519328817,-0.5701538821138373
"[18, 7, 13]",-0.17318906513375715,-0.3137613030718789,-0.19830903768092306
"[15, 6, 12]",-0.27483627506840363,-0.22957835983407188,-1.1314436144792697
"[13, 5, 9]",-0.32663738739621906,-0.27485935691528673,-0.666369176418285
"[11, 3, 4]",-0.2106108019283848,-0.49613465416544966,-0.33488478447701214
"[9, 3, 1]",0.0,0.338935984141903,-0.045642737992331955
"[17, 11, 19]",-0.6271164019334572,-0.2441682786369988,-0.662322239509418
"[13, 10, 17]",-0.23935357497767473,-0.38362801639040967,-0.29998423882502034
"[13, 8, 15]",-0.4750176567100461,-0.28461137250481927,-0.3158952833830015
"[15, 10, 13]",-0.20761005235828234,-0.305822246308075,-0.36035726121466094
"[11, 6, 10]",-0.2976656287984426,-0.4218529655562989,-0.5085265320129178
"[10, 5, 8]",-0.27752747127065,-0.742274423819113,-0.42231261914167073
"[6, 4, 7]",-0.34523434959054256,-0.44200154486518856,-0.4179693924382611
"[19, 9, 16]",-0.267188949937774,-0.2543209021144772,-0.2426023239302466
"[12, 6, 10]",-0.299022892970309,-0.4840269046211692,-0.31707355380564617
"[8, 3, 4]",-0.47881591924286393,-0.33268046191947104,-0.2743059764896634
"[6, 3, 2]",-0.2977812244631718,-0.6124245166729945,-0.6235012881678452
"[13, 6, 12]",-0.3149910644959163,-0.5068902023859295,-0.520409469582147
"[11, 6, 8]",-0.34761031465669956,-0.31492357498289264,-0.5404020715616336
"[10, 4, 6]",-0.3485884036868796,-0.3708720341206808,-0.5251644150387178
"[15, 11, 18]",-0.3722815391589759,-0.25880450154597445,-0.10965022963208831
"[12, 8, 14]",-0.28937084248723705,-0.4832608337136899,-0.3975833943348634
"[5, 4, 10]",-0.38007731797877053,-0.12499685949592587,-0.30887525177932995
"[5, 4, 6]",-0.3883517391934668,-0.7234644383227553,-0.8156530810330886
"[16, 10, 19]",-0.3494067660240982,-0.39186014319395646,-0.16634337729424864
"[10, 7, 6]",-0.26772091562124656,-0.272530455183192,-0.3829159453252228
"[14, 7, 15]",-0.2940074580108073,-0.2650647898217866,-0.22245796014291627
"[2, 5, 4]",-0.5904216641172684,-0.7904753993228673,-0.48676075559751797
"[17, 7, 15]",-0.28428835396116087,-0.16174962435548507,-0.23827475522477615
"[16, 5, 14]",-0.13143472660067707,-0.19684185666272824,-0.1648597024489712
"[14, 4, 13]",-0.21914609484179345,-0.22712777099903672,-0.23070736065396905
"[13, 4, 10]",-0.25438272556541264,-0.5932880411625039,-0.17109747548099125
"[14, 9, 15]",-0.4388350936047646,-0.2883664514190858,-0.6212712871062891
"[11, 9, 12]",-0.45488723070463627,-0.472760433600774,-0.2634548436171802
"[9, 8, 10]",-0.36740324212831227,-0.3407887634758292,-0.4226623963478682
"[17, 10, 19]",-0.35547067308406666,-0.6873895156546858,-0.6497663117991991
"[7, 8, 13]",-0.21214974800485217,-0.22606841448539686,-0.09706503591738716
"[6, 7, 10]",-0.2556576466330892,-0.6652978872602311,-0.27594155525211317
"[4, 7, 8]",-0.19790689013013832,-0.12996032906336222,-0.10583217367994732
"[16, 12, 18]",-0.20429043171125988,-0.39056046307385606,-0.07620056618837187
"[12, 7, 9]",-0.3000572672550862,-0.39896307665598474,-0.2808386980555432
"[12, 5, 7]",-0.31059543305405907,-0.30392334619276395,-0.24453273952894533
"[10, 5, 4]",-0.6094079030885546,-0.18079575166966463,-0.4526284400566113
"[16, 6, 14]",-0.25637949473080995,-0.6848977966381773,-0.5243879364640086
"[15, 4, 13]",-0.17733214518703827,-0.17113332476277976,-0.1458625802201311
"[13, 3, 12]",-0.10354436425466987,-0.11914729290010416,-0.13290017003199053
"[12, 3, 8]",-0.26944285758819103,-0.11935937111194414,-0.28613671482307834
"[9, 2, 6]",-0.6699728802707721,-0.39780480253028416,-0.6322089442151295
"[13, 9, 11]",-0.3820193690752254,-0.2811372185301491,-0.4628637313363629
"[13, 5, 7]",-0.28008009139754975,-0.2641849160034949,-0.31046002672826367
"[14, 11, 11]",-0.19656144179675694,-0.17923318698407056,-0.37040913901940786
"[11, 7, 8]",-0.32939523838767504,-0.3659401072298184,-0.34746423457176234
"[9, 5, 8]",-0.3327314741492774,-0.41106469944047125,-0.35172548844837415
"[15, 9, 18]",0.009215675455540528,-0.22807806924121274,-0.7651230555929203
"[13, 8, 16]",-0.3357835860545006,-0.32221607923629925,-0.2616877628513894
"[11, 7, 14]",-0.30190823365671426,-0.2486490960578366,-0.2976145333019916
"[9, 7, 12]",-0.2680534331870127,-0.32836618530423967,-0.28097448933340524
"[7, 6, 11]",-0.272030754944066,-0.355673393337116,-0.3718935973593561
"[5, 6, 8]",-0.3778214021881037,-0.39487525297036175,-0.3311224161071276
"[5, 5, 5]",-0.39370494889156527,-0.35675554575894897,-0.40548974396119364
"[17, 9, 17]",-0.25143612829445144,-0.2698995485954778,-0.4597431979633527
"[12, 7, 13]",-0.3151176550046656,-0.29800135286831697,-0.31168147052725104
"[10, 6, 11]",-0.309713939652815,-0.7401732658533431,-0.4732985806613249
"[15, 11, 16]",-0.24403615123498032,-0.2293356334781629,-0.43230441073196524
"[13, 8, 8]",-0.20491617786858998,-0.2920552022031315,-0.36073453152101487
"[12, 7, 6]",-0.28230423876649025,-0.2390671396799829,-0.20126490990713458
"[10, 6, 5]",-0.26253794192320284,-0.3297882720531684,-0.47847809685697196
"[7, 5, 3]",-0.5550978542964446,-0.47126471939260706,-1.356513109445039
"[5, 4, 2]",-0.7095121033641724,-0.6202006494707831,-0.4506145087669685
"[19, 11, 14]",-0.20534622975067696,-0.27669985893321547,-0.207419257249431
"[13, 6, 6]",-0.14652986706641513,-0.15657795075961356,-0.13553450013283688
"[8, 4, 4]",-0.030623249353017384,-0.5726585865017285,-0.4715008631630437
"[13, 6, 14]",-0.2830949879169097,-0.22205426645418236,-0.4575476038132125
"[10, 5, 11]",-0.3755362485085726,-0.2602604514356648,-0.3498090084557013
"[18, 11, 17]",-0.24301199481827224,-0.44965656007275867,-0.6072439354308667
"[7, 5, 10]",-0.2729430241436465,-0.3973909290377842,-0.39108629205693524
"[4, 4, 8]",-0.6513535200186282,-0.5718823038775257,-0.31897390202219733
"[3, 4, 5]",-0.33804002175737635,-0.2613438713827943,-0.46757783967711786
"[9, 7, 11]",-0.3503967228486048,-1.1848755156875863,-0.23644678292078214
"[7, 7, 8]",-0.6529156707696718,-0.7514748197024363,-0.3774873968191793
"[13, 8, 13]",-0.38948062911875825,-0.3053396182276086,-0.3863229255250227
"[8, 6, 11]",-0.23138289410000662,-0.30087527702171213,-0.360559185617079
"[7, 4, 6]",-0.779863384604077,-0.29694496356071787,-1.224563709316111
"[18, 9, 19]",-0.22984009639087716,-0.2968383222941615,-0.4543988235777323
"[10, 6, 10]",-0.30234601825113117,-0.41944844394031744,-0.5209002509810925
"[10, 5, 10]",-0.35519422125538247,-0.41263424359133133,-0.3806373998254822
"[5, 4, 9]",-0.12888529735577442,-0.48783351615637055,-0.4802800120998636
"[14, 6, 11]",-0.2070993162528419,-0.3654533821029421,-0.2974103243436416
"[5, 2, 5]",-0.6727699617467809,-0.6180246832746021,-0.3327877522810801
"[14, 12, 18]",-0.19892227227657425,-0.33898991681593227,-0.19561064309333098
"[11, 9, 14]",-0.2785410693514568,-0.41405272291812945,-0.2615385950640175
"[9, 7, 14]",-0.27013201990301006,-0.29323021842536406,-0.4477048860076071
"[7, 6, 13]",-0.22724162617670407,-0.256436435276689,-0.22582268217765974
"[6, 4, 11]",-0.37527141184687307,-0.2249393566806177,-0.37841803491374115
"[15, 10, 16]",-0.46471534199595355,-0.2422329966036404,-0.33334874631011774
"[6, 2, 6]",-0.48379570728660154,-0.4368811831344816,-0.4493275042181529
"[8, 8, 15]",-0.05480542365770475,-0.11164756401249305,-0.0806374706847873
"[7, 7, 13]",-0.3726448899251978,-0.26610719680356293,-0.2240071125687648
"[6, 2, 10]",-0.3482101162586323,-1.0251976168159518,-0.2779426562521836
"[4, 2, 7]",-0.033576727300990504,-0.5766249865402473,-0.6703781466281253
"[17, 9, 15]",-0.3007172036698784,-0.34968471022469555,-0.21639883778937924
"[8, 5, 8]",-0.4678364333727152,-0.37582597735234924,-0.5907728175485527
"[8, 5, 4]",-0.33902324936553707,-0.3301183686746959,-0.33311415900319485
"[20, 9, 15]",-0.13080580553213733,-0.04171788676685233,-0.18458286920329361
"[18, 8, 14]",-0.20731048618610198,-0.33325013008624943,-0.1791533513614477
"[16, 6, 8]",-0.18456079677260737,-0.112730747525816,-0.061675308888409185
"[10, 5, 5]",-0.3197654665994837,-0.3152633099081261,-0.362207037304406
"[8, 4, 3]",-0.5513494978107727,-0.5971605550463586,-0.23070045797040362
"[12, 7, 16]",-0.26435316787359214,-0.6075548397024608,-0.23823401472866013
"[9, 7, 13]",-0.20806911959930915,-0.29191256512749464,-0.2649458778553311
"[15, 10, 14]",-0.3401831341493464,-0.24549799545608092,-0.3073349365798409
"[15, 9, 11]",-0.1967102107008603,-0.25302051534016295,-0.22471173232322378
"[12, 4, 7]",-0.25247132390111504,-0.1419473551743634,-0.27242169890142404
"[4, 3, 4]",0.03052778833387626,-0.759478894557728,-0.3860846194367561
"[9, 10, 16]",-0.06040151087774456,-0.024344170486606337,-0.02602793719352537
"[6, 9, 14]",-0.07139012376351668,0.0,0.0
"[4, 8, 12]",-0.06838074818137257,0.0,0.0
"[1, 7, 10]",0.0,0.0,0.0
"[1, 5, 8]",0.0,-0.20925408789919436,-0.0046914114249300715
"[14, 10, 14]",-0.3315481129933037,-0.306137463457016,-0.4661113213404815
"[13, 6, 15]",-0.2147410550238642,-0.2446886216442096,-1.1099075507039946
"[9, 4, 13]",-0.30557734858750113,-1.1128817035116056,-0.21404092753991527
"[3, 3, 9]",-0.5228454292863807,-0.3085106251526085,-0.9802893136017822
"[1, 1, 9]",-0.16438480872854927,-0.06060596276425043,-0.5
"[15, 4, 11]",-0.16654972460405593,-0.017044803160668538,-0.20543569393701022
"[13, 2, 10]",-0.027259164793904778,-0.02612770397549217,-0.08145893080513289
"[11, 2, 7]",-0.42765330116233524,-0.35646833399001443,-0.3249815346029627
"[10, 1, 5]",-0.5,-0.4133341202921764,-0.9729269334051495
"[11, 6, 5]",-0.26203038681172625,-0.465427228509798,-0.6740721797048056
"[17, 10, 12]",-0.24578715960015984,-0.2638761918088436,-0.261343221392757
"[14, 8, 11]",-0.28243258303994057,-0.34663856876937027,-0.31494261378431154
"[10, 6, 6]",-0.29786008905441763,-0.3559075949850705,-0.37654693778373705
"[6, 4, 2]",-0.24408311581356285,-0.2286692507516494,-0.31652094521230745
"[10, 6, 12]",-0.35932276351023396,-0.3203850194765412,-0.3186969774755154
"[7, 4, 9]",-0.374658292274062,-0.3855031398124569,-0.3177242360610891
"[3, 2, 6]",-0.5090662258152537,-0.20500405425558652,-1.2320745245147855
"[17, 9, 11]",-0.18052064385937971,-0.2537644911606039,-0.4343858044273975
"[10, 4, 8]",-0.322332363890775,-0.34611062025740097,-0.3322198950511285
"[9, 3, 6]",-0.31073364747757193,-0.6057431021130592,-0.43532485319632713
"[8, 2, 4]",-0.6982138501981441,-0.8427847800681677,-0.33087258620859716
"[16, 6, 16]",-0.20031466164976064,-0.14182737413609595,-0.2503236686787582
"[12, 5, 8]",-0.34270359424235797,-0.2841892587857875,-0.3107355804781935
"[6, 4, 5]",-0.5412902897804067,-0.25777506185841054,-0.44032359185838554
"[12, 10, 10]",-0.27228129096127696,-0.1690112502575989,-0.7790924095074256
"[5, 6, 7]",-0.4176907191198734,-0.3894800631519275,-0.8435304189846253
"[5, 5, 4]",-0.6399707568964497,-0.7328376537919603,-0.731778831552069
"[17, 10, 16]",-0.23425819819265742,-0.3420717370678799,-0.26569588668978106
"[14, 9, 16]",-0.2648233530455646,-0.3088784267791834,-0.24449074525698528
"[3, 3, 5]",-0.5532970005007996,-0.6707099795709897,-0.6289785888622637
"[14, 11, 15]",-0.278156957097268,-0.31991192022764714,-0.15588769597491195
"[13, 9, 13]",-0.3014972118725004,-0.37547222705922073,-0.2723388980206059
"[8, 3, 10]",-0.32939618779813973,-0.3604455537844562,-0.3128396227000224
"[6, 2, 8]",-0.2958693081079975,-0.10982662886386704,-0.2699179733367612
"[4, 1, 7]",-0.7231590907748462,-0.6198236241787967,-0.4030378862164301
"[16, 6, 17]",-0.11305891815263469,-0.2080353488786092,-1.0089906345285133
"[14, 5, 16]",-0.14802927191099852,-0.15060889138573735,-0.16194144893557832
"[11, 5, 13]",-0.4251268538663694,-0.2815707949466614,-0.29008083146238856
"[6, 4, 9]",-0.3278331197828461,-0.3882682257334747,-0.2793316028033259
"[4, 3, 8]",-0.5076587729844975,-0.3873462360608937,-0.7434998843298182
"[19, 9, 15]",-0.10397292098654048,-0.20723855829721954,-0.24966036202377762
"[14, 7, 13]",-0.30810232451224917,-0.28052361275921456,-0.34348912468802906
"[7, 5, 6]",-0.3224592385813758,-0.5226591763458116,-0.5359851923842226
"[5, 3, 5]",-0.2655312574141468,-0.48315546648264673,-0.3959008079211676
"[18, 8, 18]",-0.24616105790905002,-0.16788174712766196,-0.2348931419106266
"[14, 7, 17]",-0.23202232789234928,-0.22264561057012439,-0.18954838345641234
"[10, 6, 15]",-0.2556914382889762,-0.25379651861231867,-0.23973735458211615
"[9, 5, 12]",-0.24719624203207047,-0.304684111159475,-0.2937307198653163
"[9, 4, 9]",-0.6983891994594509,-0.3559531099379366,-0.43953035344745134
"[8, 3, 6]",-0.4487113071362559,-0.3428496139178553,-0.6240756857697201
"[17, 11, 16]",-0.33399825065926647,-0.606601612480554,-0.05556180166884217
"[14, 10, 16]",-0.2382449575268052,-0.3959682137876714,-0.47594602326209434
"[7, 7, 10]",-0.24758156835296224,-0.2729271496397989,-0.6578711271836577
"[4, 5, 5]",-0.5442107967801644,-0.0518743721665674,-0.46457107879494774
"[14, 7, 14]",-0.2566991555644993,-0.23958689289461535,-0.27930747355882857
"[13, 7, 10]",-0.3058514708753668,-0.36702777181783885,-0.29588382124272034
"[6, 3, 3]",-0.7091451251928451,-0.3302132074712449,-0.7037002782947251
"[19, 8, 13]",-0.11794420171106777,-0.1394026494776387,-0.15812904954456028
"[16, 5, 13]",-0.09598647790787229,-0.16588692636937874,-0.24039186921731293
"[10, 4, 7]",-0.3243834040273161,-0.31095900568369084,-0.394372687729859
"[8, 3, 5]",-0.24348340990057854,-0.2856260827758767,-0.8875136591030441
"[6, 3, 11]",-0.4009750172270126,-0.47165973421198093,-0.39490835584894934
"[2, 2, 10]",-0.13867133228921041,-0.26533000866761763,-0.13361336139936975
"[18, 9, 17]",-0.2416492683802451,-0.28136185447991996,-0.4550385143482145
"[14, 10, 17]",-0.5722539407563301,-0.13457131222371566,-0.5689267954794575
"[11, 5, 8]",-0.3641937371119998,-0.26978023948349156,-0.4302822105808405
"[8, 2, 7]",-0.7520986400097343,-0.4501566332715437,-0.584650246103224
"[14, 9, 9]",-0.23854051580039395,-0.3912779789988475,-0.17949353533486678
"[12, 8, 7]",-0.1774111310883253,-0.1979055163718486,-0.22273928145213542
"[13, 10, 8]",-0.012214046332351819,-0.10225965765056241,-0.03481087612242697
"[10, 9, 6]",-0.1690031747611131,-0.07359384616597497,-0.14781704018679936
"[9, 6, 6]",-0.29895536760328056,-0.2608570414492011,-0.3595313036552991
"[7, 3, 2]",-0.3220586831308038,-0.9126029896699734,-0.6244128848525585
"[18, 11, 14]",-0.19790730317145627,-0.2217394509086046,-1.1050644884923453
"[4, 3, 6]",-0.7829112222650456,-0.18547125752201238,-0.7258963861711116
"[19, 8, 19]",-0.05565582629069294,-1.0178285448479465,-0.5227245206231211
"[16, 7, 19]",-0.17074049174373365,-0.5,-0.31336275413188186
"[14, 5, 14]",-0.37708993122618684,-0.26325210551720724,-0.3190347237467056
"[13, 5, 11]",-0.3132953687385186,-0.32695047930139165,-1.1167030579375758
"[10, 4, 5]",-0.5354214343530816,-1.134456450395966,-1.128017161681885
"[10, 3, 2]",-0.15676752412485645,-0.19060271353039276,-0.22126168425270165
"[16, 12, 11]",-0.10919060353254556,-0.06764351287470165,-0.0021828055591063757
"[14, 12, 8]",0.0,0.0,0.0
"[13, 9, 7]",-0.1457988513813384,-0.12172883698348033,-0.12217812470222711
"[11, 9, 4]",0.03467829209049377,0.0,0.0
"[10, 8, 2]",0.0,-0.03811374904182702,0.0
"[6, 5, 2]",-0.3173537059036887,-0.2789841251880642,-0.36850799246092747
"[18, 11, 11]",-0.015822157628695876,-0.004069513935107511,0.0
"[15, 11, 9]",0.0,0.0,-0.025052371996359346
"[12, 11, 8]",0.0,0.0,0.0019138906260632166
"[10, 8, 7]",-0.2644102208424396,-0.17928950451409406,-0.31287947133618976
"[9, 3, 3]",-0.3489878375800838,-0.45518183282498204,-0.292783013631439
"[8, 9, 15]",-0.1578235835911928,-0.13491198328128834,-0.0445718997315499
"[7, 4, 8]",-0.3726189773762374,-0.38247471069832584,-0.7133648731622759
"[7, 2, 5]",-0.10717808757144016,-0.4642234547193187,-0.33138159434808445
"[13, 7, 8]",-0.2035036534953492,-0.3326300328663322,-0.28552777909101057
"[8, 6, 7]",-0.566398223436432,-0.2551203168594506,-0.35121552755692353
"[7, 5, 4]",-0.290104990658004,-0.5274978845676415,-0.7479731639988558
"[13, 5, 13]",-0.3440264568909021,-0.21019809525106814,-0.6407969895135185
"[13, 3, 11]",-0.20322969527855222,-0.2538162115214874,-0.2649245625857653
"[8, 1, 8]",-0.3888703198092812,-0.23146366845922517,-0.39045429009253557
"[10, 9, 11]",-0.2669673440122225,-0.2627309045350882,-0.61391721732257
"[16, 11, 13]",-0.27493924801316366,-0.2640150802043131,-0.652951219952804
"[13, 7, 11]",-0.30275769910818817,-0.36274212303758097,-0.6697619600413504
"[12, 6, 9]",-0.7298226072255242,-0.32374793663634016,-0.39214222648353425
"[19, 12, 15]",-0.6621096650939077,-0.1659667821599019,-0.15997464504790096
